Rule,tool_id,lot_id,thermalhdid,dvtststdt,socket,tiuid,siteid,prttesterid,tiuprscdid,visualid,delay_index_time,msunit,HWALARM_PTH_DIODE_THRSOAK,HWALARM_TPI_BASE,PCS_SOT1,PCS_TJRISE1,PCS_TJDROOP1,PCS_SOT0,PCS_TJRISE0,PCS_TJDROOP0,PCS_SKTCN11,PCS_SKTRP11,PCS_STIM_AP_HFE_IN_Temp_Mean,mrslt,PCS_STIM_RawHeatingCurrent_1_Max,PCS_STIM_DEACTUATE_TIME,PCS_STIM_ACTUATE_TIME,PCS_STIM_Recipe_Version,PCS_STIM_RawHeatingCurrent_3_Max,PCS_STIM_MainPedTemp_Max,PCS_STIM_RawHeatingCurrent_0_Max,PCS_STIM_RawHeatingCurrent_2_Max,PCS_STIM_MainCPTemp_Max,dvtsteddt,ttime,subflstpid,binn,curfbin,curibin,HWALARM_ARR_CORE_LSA,HWALARM_FUN_ATOML,HWALARM_FUN_CCF,HWALARM_PTH_FIVR_OPSC,HWALARM_TPI_SHOPS,PCS_STIM_DiodeT_UEIData1_StdDev,PCS_STIM_DiodeT_UEIData2_StdDev,TH_DTSCODE_CPU,TH_DTSCODE_CPU_LTTC,TH_TD_TDAU_CH_CCF_PTH_DTS,TH_TD_TDAU_CH_SA_PTH_DTS,hwrt,hwrt_orig_binn,hwrt_orig_curfbin,hwrt_orig_curibin,trlot,trwafer,trxloc,tryloc
rule_oop_rev1,HXV204,M446F528,CXRPLSBF2781,20241118082129,11,BB2T4H1P3714,B102,P HXT B65678,RPLSB11T3714,M4000NR701294,29,C,Module:HDMT_HDDPS_HC|Channel:11031|Time:20241118002129,255.90,0.00,0.00,255.90,0.00,0.00,69848,69848,-20.955,-20.955,4.125,11.751,7.523,R09,6.085,103.704,4.118,6.276,103.972,20241118082131,1.454,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV204,M446F528,CXRPLSBF2781,20241118095858,11,BB2T4H1P3714,B102,P HXT B65678,RPLSB11T3714,M4000NR701379,29,C,Module:HDMT_HDDPS_HC|Channel:11031|Time:20241118015859,255.90,0.00,0.00,255.90,0.00,0.00,69829,69829,-20.661,-20.661,4.134,11.454,7.587,R09,5.996,103.828,4.106,6.276,104.062,20241118095900,1.434,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV204,M446F545,CXRPLSBF2781,20241118183211,11,BB2T4H1P1021,B102,P HXT B65678,RPLSB11T1021,M48082PF04987,30,C,Module:HDMT_HDDPS_HC|Channel:11031|Time:20241118103211,255.90,0.00,0.00,255.90,0.00,0.00,58297,58297,-20.196,-20.196,4.095,11.642,7.601,R09,6.014,103.834,4.144,6.219,104.134,20241118183212,1.431,CLASSHOT,90999985,9985,99,,,,,,,,,,
rule_oop_rev1,HXV203,M445G273,CXRPLSBF3847,20241119001235,11,BB2T4H1P3628,A302,P HXT B64920,RPLSB11T3628,M4333NT501847,469,C,255.90,0.00,0.00,255.90,0.00,0.00,128244,128244,-19.485,-19.485,1.794,11.447,7.729,R09,2.909,101.658,1.843,2.937,102.062,20241119001238,3.299,CLASSHOT,90151590,1590,15,,,,,,,,,,
rule_oop_rev1,HXV204,AM445F700,CXRPLSBF4559,20241129051724,11,BB2T4H1P4286,A201,P HXT B65873,RPLSB11T4286,M427687200645,22,C,255.90,104024,104024,3.338,7.657,R10,20241129051725,1.522,PHMHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV204,M447D390,CXRPLSBF4559,20241129052413,11,BB2T4H1P4286,A201,P HXT B65873,RPLSB11T4286,M427687204136,22,C,255.90,104033,104033,3.435,7.665,R10,20241129052414,1.371,PHMHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV204,M448F860,CXRPLSBF3898,20241129132925,11,BB2T4H1P3611,A302,P HXT T64510,RPLSB11T3611,M427687204136,29,C,255.90,127072,127072,9.847,7.652,R10,20241129132926,1.487,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV205,M447D665,CXRPLSBF2756,20241129005031,11,BB2T4H1P4125,C402,P HXT B65384,RPLSB11T4125,M4102YV103344,30,C,Module:HDMT_HDDPS_LC|Channel:16|Time:20241128165032,255.90,0.00,0.00,255.90,0.00,0.00,89983,89983,-18.556,-18.556,2.008,11.653,7.686,R10,3.029,100.955,2.02,3.167,100.861,20241129005033,2.326,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV205,M447D623,CXRPLSBF3420,20241129052820,11,BB2T4H1P2798,C401,P HXT B65899,RPLSB11T2798,M4102YV105656,29,C,,255.90,0.00,0.00,255.90,0.00,0.00,81665,81665,-18.554,-18.554,2.053,11.158,7.681,R10,3.384,101.554,2.06,3.301,102.431,20241129052822,1.45,CLASSHOT,90999985,9985,99,,,,,Module:HDMT_HDDPS_HC|Channel:26|Time:20241128212820,,,,,,,,,,,,,,,
rule_oop_rev1,HXV204,AM445F700,CXRPLSBF4559,20241129051724,11,BB2T4H1P4286,A201,P HXT B65873,RPLSB11T4286,M427687200645,22,C,255.90,104024,104024,3.338,7.657,R10,20241129051725,1.522,PHMHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV204,M447D390,CXRPLSBF4559,20241129052413,11,BB2T4H1P4286,A201,P HXT B65873,RPLSB11T4286,M427687204136,22,C,255.90,104033,104033,3.435,7.665,R10,20241129052414,1.371,PHMHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rule_oop_rev1,HXV204,M448F860,CXRPLSBF3898,20241129132925,11,BB2T4H1P3611,A302,P HXT T64510,RPLSB11T3611,M427687204136,29,C,255.90,127072,127072,9.847,7.652,R10,20241129132926,1.487,CLASSHOT,90999985,9985,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
